,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
258,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,"Hollis-Jefferson, Rondae",R. Hollis-Jefferson,rondae-hollis-jefferson,1995-01-03T00:00:00,Arizona,USA,Arizona/USA,6-6,217,5,2,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,rondae_hollis-jefferson,2015,2020,N,Y,Y,2015,1,23
259,203918,Rodney,Hood,Rodney Hood,"Hood, Rodney",R. Hood,rodney-hood,1992-10-20T00:00:00,Duke,USA,Duke/USA,6-8,208,6,32,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,rodney_hood,2014,2020,N,Y,Y,2014,1,23
260,1627884,Derrick,Jones Jr.,Derrick Jones Jr.,"Jones Jr., Derrick",D. Jones Jr.,derrick-jones-jr,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-5,210,4,5,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,derrick_jones jr.,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
261,202683,Enes,Kanter,Enes Kanter,"Kanter, Enes",E. Kanter,enes-kanter,1992-05-20T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,6-10,250,9,11,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,enes_kanter,2011,2020,N,Y,Y,2011,1,3
262,1628388,T.J.,Leaf,T.J. Leaf,"Leaf, T.J.",T. Leaf,tj-leaf,1997-04-30T00:00:00,UCLA,USA,UCLA/USA,6-10,222,3,18,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,tj_leaf,2017,2020,Y,Y,Y,2017,1,18
263,203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,8,0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2020,N,Y,Y,2012,1,6
264,1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-5,220,1,9,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,nassir_little,2019,2020,N,Y,Y,2019,1,25
265,203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,7,3,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,cj_mccollum,2013,2020,Y,Y,Y,2013,1,10
266,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-11,290,6,27,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2020,N,Y,Y,2014,1,16
267,1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,5,24,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,norman_powell,2015,2020,Y,Y,Y,2015,2,46
268,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181,2,1,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2020,Y,Y,Y,2018,1,24
269,1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,209,2,33,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,gary_trent_jr,2018,2020,Y,Y,Y,2018,2,37
270,1630173,Precious,Achiuwa,Precious Achiuwa,"Achiuwa, Precious",P. Achiuwa,precious-achiuwa,1999-09-19T00:00:00,Memphis,Nigeria,Memphis/Nigeria,6-8,225,0,5,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,precious_achiuwa,2020,2020,N,Y,Y,2020,1,20
271,1628389,Bam,Adebayo,Bam Adebayo,"Adebayo, Bam",B. Adebayo,bam-adebayo,1997-07-18T00:00:00,Kentucky,USA,Kentucky/USA,6-9,255,3,13,Center-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,bam_adebayo,2017,2020,N,Y,Y,2017,1,14
272,2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,trevor-ariza,1985-06-30T00:00:00,UCLA,USA,UCLA/USA,6-8,215,16,8,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,trevor_ariza,2004,2020,N,Y,Y,2004,2,43
273,202357,Nemanja,Bjelica,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,nemanja-bjelica,1988-05-09T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-10,234,5,70,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nemanja_bjelica,2015,2020,N,Y,Y,2010,2,35
274,202340,Avery,Bradley,Avery Bradley,"Bradley, Avery",A. Bradley,avery-bradley,1990-11-26T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-3,180,10,9,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,avery_bradley,2010,2020,Y,Y,Y,2010,1,19
275,202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,6-7,230,9,22,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011,2020,N,Y,Y,2011,1,30
276,203473,Dewayne,Dedmon,Dewayne Dedmon,"Dedmon, Dewayne",D. Dedmon,dewayne-dedmon,1989-08-12T00:00:00,Southern California,USA,Southern California/USA,7-0,245,7,21,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,dewayne_dedmon,2013,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
277,201609,Goran,Dragic,Goran Dragic,"Dragic, Goran",G. Dragic,goran-dragic,1986-05-06T00:00:00,Union Olimpija,Slovenia,Union Olimpija/Slovenia,6-3,190,12,7,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,goran_dragic,2008,2020,N,Y,Y,2008,2,45
278,203090,Maurice,Harkless,Maurice Harkless,"Harkless, Maurice",M. Harkless,maurice-harkless,1993-05-11T00:00:00,St. John's,USA,St. John's/USA,6-7,220,8,8,Forward-Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,maurice_harkless,2012,2020,N,Y,Y,2012,1,15
279,2617,Udonis,Haslem,Udonis Haslem,"Haslem, Udonis",U. Haslem,udonis-haslem,1980-06-09T00:00:00,Florida,USA,Florida/USA,6-8,235,17,40,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,udonis_haslem,2003,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
280,1629639,Tyler,Herro,Tyler Herro,"Herro, Tyler",T. Herro,tyler-herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,1,14,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,tyler_herro,2019,2020,N,Y,Y,2019,1,13
281,2738,Andre,Iguodala,Andre Iguodala,"Iguodala, Andre",A. Iguodala,andre-iguodala,1984-01-28T00:00:00,Arizona,USA,Arizona/USA,6-6,215,16,28,Guard-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,andre_iguodala,2004,2020,N,Y,Y,2004,1,9
282,203086,Meyers,Leonard,Meyers Leonard,"Leonard, Meyers",M. Leonard,meyers-leonard,1992-02-27T00:00:00,Illinois,USA,Illinois/USA,7-0,260,8,,Forward-Center,Inactive,Y,0,,,,,meyers_leonard,2012,2020,N,Y,Y,2012,1,11
283,1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-2,190,1,25,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kendrick_nunn,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
284,1629644,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,6-8,215,1,11,Forward-Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kz_okpala,2019,2020,Y,Y,Y,2019,2,32
285,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,213,7,4,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,victor_oladipo,2013,2020,N,Y,Y,2013,1,2
286,203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,7,41,Forward-Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,kelly_olynyk,2013,2020,N,Y,Y,2013,1,13
287,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,2,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
288,1629735,Chris,Silva,Chris Silva,"Silva, Chris",C. Silva,chris-silva,1996-09-19T00:00:00,South Carolina,Gabon,South Carolina/Gabon,6-8,234,1,,Forward,Inactive,Y,0,,,,,chris_silva,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
289,1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,1,31,Guard-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,max_strus,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
290,1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-3,200,1,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,gabe_vincent,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
291,1630189,Tyler,Bey,Tyler Bey,"Bey, Tyler",T. Bey,tyler-bey,1998-02-10T00:00:00,Colorado,USA,Colorado/USA,6-7,215,0,2,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,tyler_bey,2020,2020,Y,Y,Y,2020,2,36
292,1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,1996-08-31T00:00:00,Villanova,USA,Villanova/USA,6-1,190,2,13,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,jalen_brunson,2018,2020,N,Y,Y,2018,2,33
293,203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,6-0,185,7,3,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,2013,2020,Y,Y,Y,2013,1,9
294,1626161,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,willie-cauley-stein,1993-08-18T00:00:00,Kentucky,USA,Kentucky/USA,7-0,240,5,33,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,willie_cauley-stein,2015,2020,N,Y,Y,2015,1,6
295,1629029,Luka,Doncic,Luka Doncic,"Doncic, Luka",L. Doncic,luka-doncic,1999-02-28T00:00:00,Real Madrid,Slovenia,Real Madrid/Slovenia,6-7,230,2,77,Forward-Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,luka_don,2018,2020,N,Y,Y,2018,1,3
296,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,"Finney-Smith, Dorian",D. Finney-Smith,dorian-finney-smith,1993-05-04T00:00:00,Florida,USA,Florida/USA,6-7,220,4,10,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dorian_finney-smith,2016,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
297,1630182,Josh,Green,Josh Green,"Green, Josh",J. Green,josh-green,2000-11-16T00:00:00,Arizona,Australia,Arizona/Australia,6-5,200,0,8,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,josh_green,2020,2020,Y,Y,Y,2020,1,18
298,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,"Hardaway Jr., Tim",T. Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,6-5,205,7,11,Guard-Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,tim_hardaway jr.,2013,2020,Y,Y,Y,2013,1,24
299,1630207,Nate,Hinton,Nate Hinton,"Hinton, Nate",N. Hinton,nate-hinton,1999-06-08T00:00:00,Houston,USA,Houston/USA,6-5,210,0,14,Guard-Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,nate_hinton,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
300,1628411,Wes,Iwundu,Wes Iwundu,"Iwundu, Wes",W. Iwundu,wes-iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,6-6,195,3,4,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,wes_iwundu,2017,2020,Y,Y,Y,2017,2,33
301,201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,james-johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240,11,16,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,james_johnson,2009,2020,Y,Y,Y,2009,1,16
302,1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240,3,42,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,2017,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
303,1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,boban-marjanovic,1988-08-15T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290,5,51,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,boban_marjanovic,2015,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
304,1629740,Nicolo,Melli,Nicolo Melli,"Melli, Nicolo",N. Melli,nicolo-melli,1991-01-26T00:00:00,Fenerbahce,Italy,Fenerbahce/Italy,6-9,236,1,44,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,nicolo_melli,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
305,204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,kristaps-porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-3,240,4,6,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,kristaps_porzingis,2015,2020,N,Y,Y,2015,1,4
306,203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,6,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2020,Y,Y,Y,2014,2,45
307,200755,JJ,Redick,JJ Redick,"Redick, JJ",J. Redick,jj-redick,1984-06-24T00:00:00,Duke,USA,Duke/USA,6-3,200,14,17,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,jj_redick,2006,2020,N,Y,Y,2006,1,11
308,1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,5,0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,josh_richardson,2015,2020,Y,Y,Y,2015,2,40
309,1630179,Tyrell,Terry,Tyrell Terry,"Terry, Tyrell",T. Terry,tyrell-terry,2000-09-28T00:00:00,Stanford,USA,Stanford/USA,6-2,160,0,1,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,tyrell_terry,2020,2020,Y,Y,Y,2020,2,31
310,203145,Kent,Bazemore,Kent Bazemore,"Bazemore, Kent",K. Bazemore,kent-bazemore,1989-07-01T00:00:00,Old Dominion,USA,Old Dominion/USA,6-4,195,8,26,Guard-Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kent_bazemore,2012,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
311,1627737,Marquese,Chriss,Marquese Chriss,"Chriss, Marquese",M. Chriss,marquese-chriss,1997-07-02T00:00:00,Washington,USA,Washington/USA,6-9,240,4,,Forward,Inactive,Y,0,,,,,marquese_chriss,2016,2020,N,Y,Y,2016,1,8
312,201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-3,185,11,30,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2020,N,Y,Y,2009,1,7
313,203110,Draymond,Green,Draymond Green,"Green, Draymond",D. Green,draymond-green,1990-03-04T00:00:00,Michigan State,USA,Michigan State/USA,6-6,230,8,23,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,draymond_green,2012,2020,N,Y,Y,2012,2,35
314,1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-5,210,3,1,Guard-Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,damion_lee,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
315,1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222,5,5,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015,2020,Y,Y,Y,2015,1,30
316,1630185,Nico,Mannion,Nico Mannion,"Mannion, Nico",N. Mannion,nico-mannion,2001-03-14T00:00:00,Arizona,Italy,Arizona/Italy,6-2,190,0,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,nico_mannion,2020,2020,Y,Y,Y,2020,2,48
317,1628539,Mychal,Mulder,Mychal Mulder,"Mulder, Mychal",M. Mulder,mychal-mulder,1994-06-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,184,1,15,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,mychal_mulder,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
318,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-7,203,5,12,Forward-Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kelly_oubre jr.,2015,2020,N,Y,Y,2015,1,15
319,1629672,Eric,Paschall,Eric Paschall,"Paschall, Eric",E. Paschall,eric-paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255,1,7,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,eric_paschall,2019,2020,N,Y,Y,2019,2,41
320,1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-3,195,4,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton ii,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
321,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,1,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jordan_poole,2019,2020,Y,Y,Y,2019,1,28
322,1629346,Alen,Smailagic,Alen Smailagic,"Smailagic, Alen",A. Smailagic,alen-smailagic,2000-08-18T00:00:00,Beko,Serbia,Beko/Serbia,6-10,215,1,6,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,alen_smailagic,2019,2020,Y,Y,Y,2019,2,39
323,1629308,Juan,Toscano-Anderson,Juan Toscano-Anderson,"Toscano-Anderson, Juan",J. Toscano-Anderson,juan-toscano-anderson,1993-04-10T00:00:00,Marquette,USA,Marquette/USA,6-6,209,1,95,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,juan_toscano-anderson,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
324,202954,Brad,Wanamaker,Brad Wanamaker,"Wanamaker, Brad",B. Wanamaker,brad-wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-3,210,2,9,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brad_wanamaker,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
325,203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,6,22,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014,2020,N,Y,Y,2014,1,1
326,1630164,James,Wiseman,James Wiseman,"Wiseman, James",J. Wiseman,james-wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,7-0,240,0,33,Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,james_wiseman,2020,2020,N,Y,Y,2020,1,2
327,1629048,Goga,Bitadze,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,6-11,250,1,88,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,goga_bitadze,2019,2020,Y,Y,Y,2019,1,18
328,1628968,Brian,Bowen II,Brian Bowen II,"Bowen II, Brian",B. Bowen II,brian-bowen-ii,1998-10-02T00:00:00,                                   ,USA,Sydney Kings/USA,6-6,190,1,,Forward-Guard,Inactive,Y,0,,,,,brian_bowen_ii,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
329,1628578,Amida,Brimah,Amida Brimah,"Brimah, Amida",A. Brimah,amida-brimah,1994-02-11T00:00:00,Connecticut,USA,Connecticut/USA,6-10,230,0,37,Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,amida_brimah,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
330,1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20T00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,1,12,Forward-Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,oshae_brissett,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
331,1627763,Malcolm,Brogdon,Malcolm Brogdon,"Brogdon, Malcolm",M. Brogdon,malcolm-brogdon,1992-12-11T00:00:00,Virginia,USA,Virginia/USA,6-5,229,4,7,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,malcolm_brogdon,2016,2020,N,Y,Y,2016,2,36
332,1628988,Aaron,Holiday,Aaron Holiday,"Holiday, Aaron",A. Holiday,aaron-holiday,1996-09-30T00:00:00,UCLA,USA,UCLA/USA,6-0,185,2,3,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_holiday,2018,2020,N,Y,Y,2018,1,23
333,203200,Justin,Holiday,Justin Holiday,"Holiday, Justin",J. Holiday,justin-holiday,1989-04-05T00:00:00,Washington,USA,Washington/USA,6-6,180,7,8,Forward-Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,justin_holiday,2012,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
334,203087,Jeremy,Lamb,Jeremy Lamb,"Lamb, Jeremy",J. Lamb,jeremy-lamb,1992-05-30T00:00:00,Connecticut,USA,Connecticut/USA,6-5,180,8,26,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jeremy_lamb,2012,2020,Y,Y,Y,2012,1,12
335,1629665,Jalen,Lecque,Jalen Lecque,"Lecque, Jalen",J. Lecque,jalen-lecque,2000-06-13T00:00:00,,USA,Brewster Academy (NH)/USA,6-4,185,1,,Guard,Inactive,Y,0,,,,,jalen_lecque,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
336,1629103,Kelan,Martin,Kelan Martin,"Martin, Kelan",K. Martin,kelan-martin,1995-08-03T00:00:00,Butler,USA,Butler/USA,6-5,230,1,21,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,kelan_martin,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
337,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,5,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2020,N,Y,Y,2015,0,
338,203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-7,225,6,20,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,doug_mcdermott,2014,2020,N,Y,Y,2014,1,11
339,1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-11,240,4,11,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,domantas_sabonis,2016,2020,N,Y,Y,2016,1,11
340,203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20T00:00:00,St. John's,USA,St. John's/USA,6-7,214,5,14,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jakarr_sampson,2014,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
341,1630199,Cassius,Stanley,Cassius Stanley,"Stanley, Cassius",C. Stanley,cassius-stanley,1999-08-18T00:00:00,Duke,USA,Duke/USA,6-5,190,0,2,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,cassius_stanley,2020,2020,Y,Y,Y,2020,2,54
342,1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,edmond-sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-4,196,3,5,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2020,Y,Y,Y,2017,2,52
343,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-11,250,5,33,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2020,N,Y,Y,2015,1,11
